region,regionCode,puuid,accountId,matchId,gameCreation,gameDuration,gameStartTimestamp,gameEndTimestamp,gameEndTimestampToDate,gameMode,gameType,platformId,assists,baronKills,champExperience,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,dragonKills,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summonerLevel,summonerName,teamPosition,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalTimeCCDealt,totalUnitsHealed,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,abilityUses,baronTakedowns,bountyGold,completeSupportQuestInTime,controlWardsPlaced,deathsByEnemyChamps,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterSteals,killsWithHelpFromEpicMonster,legendaryCount,multiKillOneSpell,multikills,multikillsAfterAggressiveFlash,pickKillWithAlly,skillshotsDodged,skillshotsHit,soloBaronKills,soloKills,takedowns,teamBaronKills,teamElderDragonKills,teamRiftHeraldKills,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,wardTakedowns,wardsGuarded,kills
ASIA,KR,RP8zOw9KRNRpmJUvJffmzNDxo36giEm9ImN_iTIWEZvhl54UA6uMMLxH1R8aTH7Ui2alUpWSGocGkQ,8XzBzwpl25U07RR8mnj68E0aM8CzMbBsT2im58_mrgH4gPGkpppbogC6,KR_6388969836,1677813974135,1841,1677813974135,1677815815868,2023-03-03,CLASSIC,MATCHED_GAME,KR,10,0,15700,16,238,Zed,3588,8071,3588,18196,7,0,0,False,False,14693,MIDDLE,1,1,0,MIDDLE,0,7,4,557,8688,992,11086,10,1,0,1,0,0,113470,26871,15319,SOLO,84,83,93,22,41,Player_398362,MIDDLE,129681,29972,27308,6304,156,110,1,7523,2109,902,4,4,1,20,0,2,10,True,282,0,0,0,0,6,0,0,0,6.0,0,0,0,0,3,0,14,94,45,0,6,23,0,0,4,0,6,5,2,3,
ASIA,KR,Player Not Found,Player Not Found,KR_6388969836,1677813974135,1841,1677813974135,1677815815868,2023-03-03,CLASSIC,MATCHED_GAME,KR,12,0,12247,14,145,Kaisa,3465,17594,3465,12379,7,2,0,False,False,12864,BOTTOM,0,1,0,BOTTOM,453,2,1,485,18553,4668,9483,20,0,0,0,0,0,134411,12786,14863,CARRY,86,39,78,5,100,Player_398363,BOTTOM,161616,19275,25161,9207,181,25,4,8651,1821,814,0,3,1,23,3,2,11,True,208,0,0,0,2,7,0,0,0,8.0,0,1,0,0,0,0,15,105,20,0,0,19,0,0,4,0,4,5,2,0,
ASIA,KR,0QTRwXwuRn3hYJWZ1pI7rN7Lp3dKX3LSlxy4aoQoc8ziW50btCbOXg_nmXj1z5EeavFPXktQanQOFA,Afi0h755Ebd_6JteKJc-he7zUSS-3mZAAhEg_qiAKAE7xGkbB830oS7q,KR_6388969836,1677813974135,1841,1677813974135,1677815815868,2023-03-03,CLASSIC,MATCHED_GAME,KR,18,0,10823,13,99,Lux,2388,3307,2388,4323,2,3,0,False,False,9105,UTILITY,0,2,0,BOTTOM,0,0,1,973,32596,12789,3617,0,0,0,1,0,0,2308,875,5912,SUPPORT,23,23,60,9,161,Player_398364,UTILITY,35226,13983,9577,3454,33,112,5,320,317,48,1,4,1,66,4,8,24,True,115,0,0,0,3,2,0,0,20,0.0,0,0,0,0,0,0,18,74,22,0,1,21,0,0,4,0,3,5,8,1,
ASIA,KR,jzEiALrEtPcu9vroh9NJPiVccjeSgX7Oj0F8V6rvjx3AbaJViZlHgRBCMUmvWQuiOP8c2zzkQ8GQuw,DOl1TSVDHxRYxgVr2UPwjQzxBXM4ikLyw4SbHgt7qKAu42E,KR_6388969836,1677813974135,1841,1677813974135,1677815815868,2023-03-03,CLASSIC,MATCHED_GAME,KR,9,0,13972,15,126,Jayce,3534,8904,3534,23620,10,0,0,False,False,14469,TOP,0,0,2,TOP,0,2,1,464,16742,3702,8871,3,0,1,0,0,0,112293,23994,18375,SOLO,133,74,70,128,286,Player_398365,TOP,129264,27857,29588,2924,162,153,1,228,160,2341,1,1,7,17,0,1,10,False,405,1,1550,0,0,10,0,0,13,0.0,0,0,0,0,0,0,13,17,30,0,3,18,1,0,0,0,5,0,1,0,
ASIA,KR,Player Not Found,Player Not Found,KR_6388969836,1677813974135,1841,1677813974135,1677815815868,2023-03-03,CLASSIC,MATCHED_GAME,KR,10,1,13322,15,64,LeeSin,0,8249,0,39372,7,0,0,False,False,11529,JUNGLE,0,0,2,JUNGLE,0,2,1,608,30866,1659,6939,112,0,1,0,0,0,95631,11233,19075,NONE,200,131,116,10,341,Player_398366,JUNGLE,157691,13887,31579,10067,29,362,1,31192,994,5564,0,0,7,21,1,2,9,False,457,1,600,0,0,7,0,0,24,0.0,0,0,0,0,0,0,13,20,31,0,1,17,1,0,0,0,0,0,2,0,
ASIA,KR,D0zBSK26d1zzkT8bYztBtoRWpOrWY73TmdvNndMTv9CWD-WGKqna3fsz7C0CLbDpeDiBKDbuRjC-iA,RRZpDCwuXC7wiKbbxWSzLYNbQZIDoRLzB3bTGJ06wTvLmes,KR_6388969836,1677813974135,1841,1677813974135,1677815815868,2023-03-03,CLASSIC,MATCHED_GAME,KR,10,0,12443,14,7,Leblanc,127,3432,127,14201,11,4,0,False,False,11585,MIDDLE,0,0,2,MIDDLE,0,2,1,292,63522,24315,7230,4,0,1,0,0,0,10655,2029,20691,SOLO,75,140,47,34,335,Player_31127,MIDDLE,80751,27587,30823,3628,120,75,1,6573,1242,2901,0,0,7,37,5,9,6,False,296,1,750,0,4,11,0,0,17,0.0,0,0,0,0,0,0,14,26,26,0,2,19,1,0,0,0,0,0,9,1,
ASIA,KR,7jkoan3FjPbDtM2TjJbZn_NV0SZlLRsBZ9Gpm4zF8I_ktJizjzzFM6wWJ0gsss0Gz6-zx9kwnR_Ngg,iK5f8Yq-3hoZRb8VruLtsi089G9yVtS2Ai1VG8atVqemsZlBX6NEuS7l,KR_6388969836,1677813974135,1841,1677813974135,1677815815868,2023-03-03,CLASSIC,MATCHED_GAME,KR,7,0,13426,15,221,Zeri,910,7337,910,22130,9,5,0,False,False,11242,BOTTOM,0,0,2,BOTTOM,4081,0,1,356,23036,3900,7221,10,0,1,0,0,0,99835,9944,12514,CARRY,574,56,35,10,332,Player_398367,BOTTOM,146400,13874,22113,4050,209,125,4,23529,29,2378,0,0,7,33,5,6,15,False,675,1,150,0,5,9,0,0,0,0.0,0,0,0,0,0,0,10,18,391,0,0,11,1,0,0,0,0,0,6,0,
ASIA,KR,hOifJIvYDuGNNc1NIUGLUjimLGmfw09D8krZynSc1qY6_aVqMI5spQsiwWQ2VJz8T8sYiZ7JhojNhA,-9QPrhflAv1Mw6Dot43Y7b97W6VEKxYg833O7j59fAMJ,KR_6388969836,1677813974135,1841,1677813974135,1677815815868,2023-03-03,CLASSIC,MATCHED_GAME,KR,11,0,9150,12,53,Blitzcrank,0,1649,0,17737,11,13,0,False,False,7632,UTILITY,0,0,2,BOTTOM,0,0,1,276,17532,5702,10532,0,0,1,0,0,0,6827,2764,11813,SUPPORT,32,50,31,13,355,Player_327595,UTILITY,29497,9778,25044,654,33,294,1,5137,1312,2698,0,0,7,58,17,3,30,False,126,1,0,0,14,11,0,0,54,0.0,0,0,0,0,0,0,12,24,16,0,0,13,1,0,0,0,0,0,3,0,
AMERICAS,BR1,e-veY0hu23_sLvoy87k5WXtcpwX9IfOroMoYAz7YSaAB5hLb0wUKQcgKYDm8aLNDQVDQdatY9xFc-Q,rM1rDgWkmvEH66Ajeo4bMZZZg2x9k6dgEp-EB3IzDqZnRW6E9NoNCHZG,BR1_2756072976,1687999040905,2425,1687999040905,1688001466452,2023-06-28,CLASSIC,MATCHED_GAME,BR1,7,0,19803,18,164,Camille,3711,9850,3711,78792,14,1,0,False,False,15755,TOP,1,2,2,TOP,0,2,1,298,3382,3382,30009,4,0,1,0,0,0,166096,27721,34072,SUPPORT,234,65,135,8,51,Player_401233,TOP,218781,54547,68046,21828,200,297,1,49302,23444,3964,0,1,10,25,1,0,12,False,442,0,750,0,1,14,1,0,62,0.0,0,0,0,0,0,0,13,30,2,0,2,18,0,1,0,2,1,0,0,1,11.0
AMERICAS,BR1,8N_4VGZziVcrKpKjVJlbt90T-C9lez2lk6XHf9dWbdy_vffEOzn96TrioTRhPdgmt2H4qaF3W7fo8w,kwd9FvsaD5tqtDPV81D0Q_lhsMr5DeRMAA52Zv0UHTBEHEM,BR1_2756072976,1687999040905,2425,1687999040905,1688001466452,2023-06-28,CLASSIC,MATCHED_GAME,BR1,18,0,21306,18,77,Udyr,331,18528,331,137884,9,2,2,False,False,15801,JUNGLE,0,1,2,JUNGLE,0,2,1,351,207481,40436,18739,215,0,1,0,0,0,54467,5374,40760,NONE,0,82,154,261,584,Player_401234,JUNGLE,340094,50946,64769,26702,26,2643,1,78145,5135,5268,0,1,10,19,2,3,4,False,497,0,150,0,2,9,1,0,44,19.0,0,1,0,0,0,0,20,17,0,0,1,25,0,1,0,2,0,0,3,1,7.0
AMERICAS,BR1,5yYBV3Rdau3FcDg90Gvged9Mh4-Dgnuif0rOAREn8pUjh_HTQimzWY5hxXTe-nwfznRGidz5qjTDkQ,MQ3P-iR1P1_70D6XWK0Yyy3Z8eQe4EvwiFk8ck0Sqfq4igVvthQRgMOb,BR1_2756072976,1687999040905,2425,1687999040905,1688001466452,2023-06-28,CLASSIC,MATCHED_GAME,BR1,15,0,19869,18,84,Akali,2341,5319,2341,41275,8,1,0,False,False,17687,MIDDLE,1,1,2,TOP,0,6,3,859,149764,47126,18539,4,0,1,0,0,0,18644,2162,30204,CARRY,179,26,67,29,47,Player_401235,MIDDLE,183201,50248,52582,2939,174,74,1,14791,959,3837,2,3,10,30,1,4,14,False,301,0,1575,0,1,8,1,0,0,0.0,0,1,0,1,3,0,23,24,60,0,6,33,0,1,0,0,0,0,4,2,18.0
AMERICAS,BR1,yzDg9JTiDTNQPQ-7UDbub_syGQ2b261rG6MXowUwr0D9HOPcMBOvfdHq9D600InT2jUqK5OumOmOTw,AxGJtU4R1KZz5haCCvtkdUzD3Cocs47qpa_9hRdZJm3t9WE8PftrgrTa,BR1_2756072976,1687999040905,2425,1687999040905,1688001466452,2023-06-28,CLASSIC,MATCHED_GAME,BR1,12,0,18132,17,222,Jinx,7464,13365,7464,20457,13,4,0,False,False,16195,BOTTOM,0,2,2,BOTTOM,634,5,2,529,1152,497,14573,16,0,1,0,0,0,233486,42255,18988,CARRY,157,48,15,10,298,Player_401236,BOTTOM,244622,45202,35522,3056,244,137,1,9983,2448,1961,2,4,10,41,4,2,17,False,230,0,300,0,4,13,1,1,4,0.0,0,1,0,0,2,1,18,17,40,0,0,22,0,1,0,0,1,0,2,0,10.0
AMERICAS,BR1,vrwWFGFPmTxxuT8bG6RLpvKIrTZ7UmoeJiWCyh6nU3GBhsXc13NnrYemfTOH9ii1BJmUTathSX7Z_w,hO-WQ4vV8yb7OWuASF8HYlOCU702KsvXGRnetN01IEJjBd0,BR1_2756072976,1687999040905,2425,1687999040905,1688001466452,2023-06-28,CLASSIC,MATCHED_GAME,BR1,28,0,16035,16,16,Soraka,670,1606,670,22394,10,3,0,False,False,11026,UTILITY,0,1,2,BOTTOM,0,2,1,519,14351,5721,14909,0,0,1,0,0,0,2138,557,17824,SUPPORT,77,49,40,13,173,Player_401237,UTILITY,18514,8303,35422,34804,6,236,8,2024,2024,2687,0,2,10,65,4,2,28,False,179,0,300,0,3,10,1,0,10,0.0,0,1,0,0,0,0,25,11,26,0,0,31,0,1,0,0,1,0,2,0,3.0
AMERICAS,BR1,lfYRU8SEIkIhmV3qdMOAiyR9BUYUep7IVGh8mFMH2BpvHMfBVGvI8bP5-8u1A-oljEfHbl0MqIEBAg,k6ANFg0-cNVIzsjjFM19rPbiH15iYb9MUAFOfjrl_JOf-aA,BR1_2756072976,1687999040905,2425,1687999040905,1688001466452,2023-06-28,CLASSIC,MATCHED_GAME,BR1,11,0,24546,18,14,Sion,6297,12923,6297,114724,7,0,0,False,False,18213,TOP,0,1,2,MIDDLE,32,3,2,660,87477,23347,33594,0,0,0,0,0,0,142594,33140,36017,DUO,105,70,78,19,660,Player_401238,TOP,235095,58974,87649,11457,242,987,1,5023,2485,18037,3,3,5,28,0,4,13,True,272,2,300,0,0,7,0,0,89,0.0,0,0,0,0,2,0,16,190,33,0,6,24,2,0,2,5,3,5,4,0,13.0
AMERICAS,BR1,bDEGwNK0vlsJR9AISshLcRNUrTIcgT3koduzqsxjnxA1SQ2EUhJf2VyZ8MIfsR_DciFIVM7ajpeDVA,adKH916FjNIu7TIhvSnzZKitLTSNq4VnhAe70s3ix1sj1Y4,BR1_2756072976,1687999040905,2425,1687999040905,1688001466452,2023-06-28,CLASSIC,MATCHED_GAME,BR1,20,2,21392,18,19,Warwick,0,53732,0,63416,10,0,3,False,False,16687,JUNGLE,0,0,2,JUNGLE,0,2,1,603,70170,15948,20409,174,0,0,1,0,0,164615,18448,37721,NONE,132,15,58,14,415,Player_39623,JUNGLE,288293,38335,66320,32914,39,476,1,53507,3938,8190,1,1,5,21,0,1,10,True,219,2,0,0,0,10,0,0,55,2.0,0,1,0,0,0,0,22,160,0,0,3,27,2,0,2,0,2,5,1,0,7.0
AMERICAS,BR1,zhXKrHvx90iO0s5gkR4sI16iRlNK_1fU6cBcWZHRXzY21xsOlQiokYVCodmGFnoO44ce1AT0BGFivQ,Pl-QEbkhO6uMujTzAAA0pFq6eBChega7kKXCKPFXHlIzdLLnfh8JEs1B,BR1_2756072976,1687999040905,2425,1687999040905,1688001466452,2023-06-28,CLASSIC,MATCHED_GAME,BR1,14,0,20824,18,81,Ezreal,9299,23547,9299,16461,11,4,1,False,False,18443,MIDDLE,0,0,2,MIDDLE,279,3,2,319,161800,30623,13833,24,0,0,0,0,0,92533,11478,11712,DUO,306,51,43,25,146,Player_401239,MIDDLE,261405,45920,29377,1387,205,205,1,7072,3818,3831,4,4,5,45,4,2,17,True,425,2,150,0,4,11,0,0,1,0.0,0,0,0,0,2,0,16,326,151,0,1,21,2,0,2,0,3,5,2,0,7.0
AMERICAS,BR1,M1y6C6dsm06-7gX2xOBxB6vyJZBqKgKazJHD38BhY-cab1hV1fScJ6fXkpa55Qc3RT4Y7FbNuxAgFQ,FMNn9bXyRxgMScYrzENfqUqCG0EAljzg8wmIA60KJEGVwQgWCwcA4wFY,BR1_2756072976,1687999040905,2425,1687999040905,1688001466452,2023-06-28,CLASSIC,MATCHED_GAME,BR1,6,0,22758,18,29,Twitch,2095,32851,2095,12296,9,1,0,False,False,21474,BOTTOM,1,1,2,BOTTOM,0,4,4,673,57252,10266,19884,0,1,0,1,0,0,180914,42216,13440,CARRY,61,28,27,22,334,Player_39610,BOTTOM,253640,58820,35475,10356,229,359,1,15473,6337,2151,1,2,5,29,1,3,14,True,138,2,1100,0,1,9,0,0,1,0.0,0,0,0,0,6,1,20,140,7,0,5,29,2,0,2,0,2,5,3,0,23.0
AMERICAS,BR1,Player Not Found,Player Not Found,BR1_2756072976,1687999040905,2425,1687999040905,1688001466452,2023-06-28,CLASSIC,MATCHED_GAME,BR1,16,0,16223,16,45,Veigar,589,6483,589,12049,12,2,0,False,False,9933,UTILITY,0,0,2,BOTTOM,0,0,1,665,55835,13074,13554,6,0,0,0,0,0,3858,661,14563,SUPPORT,113,73,39,17,142,Player_401240,UTILITY,62741,15279,30363,3930,34,133,1,3047,1544,2244,0,0,5,45,2,7,19,True,242,0,0,0,2,12,0,0,18,2.0,0,0,0,0,0,0,16,86,37,0,1,20,2,0,2,0,2,5,7,0,4.0
ASIA,KR,NkVjyNxCw28YKCcCaEeL8ASRM3dD7A6tKsEK6w3KpAv4MhovWSzDPCInUk74ykyn-4d0T-ipsq1JGA,dccDbX2Kt14UP0k-jl5OjgrDIuz0Fd02mxNa8GMbDB-D,KR_6406891730,1678893064167,1682,1678893064167,1678894746364,2023-03-15,CLASSIC,MATCHED_GAME,KR,7,1,16285,16,126,Jayce,8051,10842,8051,13570,1,1,0,False,False,12418,TOP,1,1,0,TOP,0,2,1,837,13945,1326,4104,8,1,0,1,0,0,180444,16292,10894,SOLO,123,90,71,129,217,Player_402954,TOP,194389,17619,15800,4651,247,120,1,0,0,801,4,6,5,20,1,3,9,True,413,1,0,0,1,1,0,0,5,0.0,0,0,0,0,0,0,8,7,25,0,0,10,1,0,1,0,4,0,3,0,3.0
ASIA,KR,TNrhIiCxCUTF4tf_dWMr8u0axcWgf8w7uV4JfdjHy05f8XuiE1HHTTc9CbJsDqjqqYpYLHI5hOEh3g,3T9TF1k_RvVtW0g4I3rKmaeL8ycWNdP4Qit-ddKu-r4HImNajVqXDoqu,KR_6406891730,1678893064167,1682,1678893064167,1678894746364,2023-03-15,CLASSIC,MATCHED_GAME,KR,23,0,14120,15,59,JarvanIV,3767,37313,3767,40334,3,7,1,False,False,14144,JUNGLE,1,2,0,JUNGLE,0,4,1,493,8373,1189,5638,95,0,0,1,0,0,125132,16015,21663,NONE,101,67,89,16,195,Player_402955,JUNGLE,162177,18225,28001,13020,30,348,1,28671,1020,699,0,7,5,33,7,4,9,True,273,1,375,0,7,3,0,0,13,2.5,0,0,0,0,0,0,23,56,0,0,1,31,1,0,1,0,4,0,4,1,8.0
ASIA,KR,AgqPRTYUGKUmhaoRWPWl5D1SijEyuPwAqDpfxRGUxTLOexUjFmiN2H6MZwfSBGrDGCO5SPIs98BveQ,uTC6KaYdG1k3Wvhb9ctMC-aXmwQe5YNxbV7PxsOn7Fju,KR_6406891730,1678893064167,1682,1678893064167,1678894746364,2023-03-15,CLASSIC,MATCHED_GAME,KR,4,0,15579,16,136,AurelionSol,4128,19814,4128,9392,0,2,1,False,False,15010,MIDDLE,0,1,0,MIDDLE,0,17,3,0,118257,21903,3231,18,0,0,1,0,0,8126,225,11014,SOLO,98,31,44,6,353,Player_153835,MIDDLE,132722,22819,15173,4887,172,293,1,6339,689,926,2,4,5,30,2,2,9,True,179,1,0,0,2,0,0,0,12,6.0,0,0,1,1,5,0,16,45,0,0,1,21,1,0,1,0,2,0,2,0,17.0
ASIA,KR,ANSYHlelpjWhAtLLO0t7eckvuxQS_Cru27KDIZ3wkeNcjnrGtGh36ndl2C5c-gHhsh6-9YyihiZ90g,8mBSkcpWf-1PjfhGC3YSKSGezckraH38qbSb8bCSneAipL4,KR_6406891730,1678893064167,1682,1678893064167,1678894746364,2023-03-15,CLASSIC,MATCHED_GAME,KR,9,0,11775,14,498,Xayah,3737,5757,3737,8285,8,2,0,False,False,10425,BOTTOM,0,0,0,BOTTOM,426,2,2,336,684,684,4554,13,0,0,1,0,0,103144,12562,12103,CARRY,54,33,41,5,254,Player_5158,BOTTOM,103998,13305,17360,1544,141,27,1,170,58,702,2,3,5,9,2,2,5,True,133,1,0,0,2,8,0,0,10,1.2000000178813934,0,0,0,0,1,0,12,137,39,0,0,14,1,0,1,0,1,0,2,1,5.0
ASIA,KR,uMcmDYzyQ3fiDooObiOU_R8IelJE6weNxN-SSeftJq8oNMduZtZMRuGyKJkFOd72R6PBNp3QqqiDiA,QzsSMQNovtYZQ6qoJEO9ofPtq_0v2atPMM2Bz-7z4aPI5Yg,KR_6406891730,1678893064167,1682,1678893064167,1678894746364,2023-03-15,CLASSIC,MATCHED_GAME,KR,16,0,11322,13,147,Seraphine,4498,5269,4498,8675,7,0,0,False,False,10015,UTILITY,0,2,0,BOTTOM,0,2,1,539,78466,11873,4254,4,0,0,1,0,0,4829,1035,11510,SUPPORT,85,32,68,7,465,Player_5159,UTILITY,83568,13181,16164,2250,67,409,5,272,272,399,1,6,5,47,0,8,20,True,192,0,0,1,0,7,0,0,29,0.800000011920929,0,0,0,0,0,0,14,164,70,0,0,19,1,0,1,0,1,0,8,0,3.0
ASIA,KR,bJjxe4Um35cyDDXGAe7Tt87rtGyJFC_5qm8-XAtNJHkjOsJI6XlJwRzbrDPOQxIzhS1gZ1j5iy2_Mw,o1S6v7TTNDDikin7H-ge9kTdtP50yguTozHLN8bp30Sb,KR_6406891730,1678893064167,1682,1678893064167,1678894746364,2023-03-15,CLASSIC,MATCHED_GAME,KR,1,0,13929,15,83,Yorick,4418,4856,4418,11686,4,2,0,False,False,11194,TOP,0,0,2,TOP,0,0,1,548,31636,3717,3679,10,0,1,0,0,0,129815,5594,12254,SOLO,110,12,52,5,275,Player_402956,TOP,168853,9312,16135,4962,237,134,1,7400,0,201,2,2,9,19,3,1,11,False,179,0,150,0,2,4,0,0,2,4.0,0,0,0,0,0,0,2,1,3,0,0,2,0,0,1,0,2,5,1,0,1.0
ASIA,KR,s42NHSdrRfzYMx9PKihWxjzyGOeRqhvPG7ylRDGogsObZcLTh0a8H9NJTHoikG4YaQ9S2jgTh8wnXw,dS2rRUr3YfPVW4NOiZpkriQ32-D7hApK8SGA444PXfe_,KR_6406891730,1678893064167,1682,1678893064167,1678894746364,2023-03-15,CLASSIC,MATCHED_GAME,KR,3,0,11448,14,203,Kindred,114,28169,114,12642,9,1,2,False,False,10884,JUNGLE,0,0,2,JUNGLE,575,2,1,316,26804,3579,9378,135,0,1,0,0,0,139062,12549,15129,NONE,172,52,36,4,221,Player_402957,JUNGLE,200678,18799,24788,12522,37,207,13,34811,2670,280,1,1,9,37,1,7,4,False,264,0,450,0,1,9,0,0,0,14.800000011920927,0,0,0,0,0,0,7,14,21,0,1,8,0,0,1,0,1,5,7,0,5.0
ASIA,KR,B0pfvdVB2iKDGpAYDZ1WvJxF77qqebHMBLDCsHO0cOWg912eciHcCCoblIhtR0bYFRGNJ_7rmtpm5A,A4dnzERvJpZpVlmkriDIJ56SSJn2ncB-f2xyNcyeD7bq,KR_6406891730,1678893064167,1682,1678893064167,1678894746364,2023-03-15,CLASSIC,MATCHED_GAME,KR,1,0,12441,14,238,Zed,4195,5019,4195,12208,8,4,0,False,False,10593,MIDDLE,0,0,2,MIDDLE,0,0,1,426,7006,813,7486,4,0,1,0,0,0,137705,9290,13782,SOLO,107,98,113,12,356,Player_402958,MIDDLE,150330,10851,21625,3346,191,127,1,5618,748,356,1,1,9,26,4,4,7,False,330,0,0,0,4,8,0,0,0,0.0,0,0,0,0,0,0,3,8,27,0,1,4,0,0,1,0,3,5,4,0,3.0
ASIA,KR,NSfNUyczMcq7nIfG_teAfO77srNO9Mo6b0bqIh4pY94GwZkbuVmAmLt-zRpolvBrZkuwSbt790-zyA,iX7FW8--HZIGYpXSeVD6I6PFJQx2f1azYPmRJEXO5yq5NMuaPA9j3rys,KR_6406891730,1678893064167,1682,1678893064167,1678894746364,2023-03-15,CLASSIC,MATCHED_GAME,KR,5,0,10076,13,110,Varus,2016,4277,2016,19708,8,1,0,False,False,12533,BOTTOM,0,0,2,BOTTOM,234,4,2,465,25527,9074,10740,8,0,1,0,0,0,112985,15821,13842,CARRY,43,16,43,8,94,Player_402959,BOTTOM,146029,25008,25301,5565,187,266,1,7517,112,719,1,1,9,22,2,6,8,False,110,0,150,0,1,8,0,0,34,0.0,0,0,0,0,1,0,13,34,64,0,0,14,0,0,1,0,2,5,6,0,9.0
ASIA,KR,A017N1Eej0NHZc-l9iXefeJnQm8WDBDqKuIwZsrXaG-uSLGSTAVj0axe-MmucANtUE1udNiGRBNaRw,Up3dQx8xNAU1ghRVOrQvA8kjrAEhewlJ3Ilz1dNsm_uYKjmYdJHefjv2,KR_6406891730,1678893064167,1682,1678893064167,1678894746364,2023-03-15,CLASSIC,MATCHED_GAME,KR,13,0,9037,12,117,Lulu,282,743,282,10641,7,4,0,False,False,7744,UTILITY,0,0,2,BOTTOM,0,0,1,824,8086,3255,7154,0,0,1,0,0,0,2885,926,9734,SUPPORT,52,35,73,8,361,Player_402960,UTILITY,10972,4181,17371,2372,5,182,2,0,0,482,0,1,9,56,5,2,24,False,168,0,0,0,4,7,0,0,3,0.0,0,0,0,0,0,0,13,15,49,0,0,14,0,0,1,0,2,5,2,1,1.0
SEA,TW2,dlx5bVSyiLFZ4XneEkKbPOJGkZNzvOoF1T8rEyIEUIcTn5QFSkxGjku25eh7mi3VJTCHJnbrzitwPA,dHttk924_CRvGBysQVDs61kisABIckmq9kAkwb47FIs3Pnv_26tjrK3i,TW2_101078605,1690814971289,1516,1690814971289,1690816488019,2023-07-31,CLASSIC,MATCHED_GAME,TW2,10,0,8544,11,350,Yuumi,295,295,295,3630,5,3,0,False,False,6386,UTILITY,0,0,3,BOTTOM,0,0,1,550,6043,4523,3258,0,0,1,0,0,0,501,281,4435,SUPPORT,50,51,39,6,437,Player_197323,UTILITY,7301,5560,8467,4589,1,108,5,756,756,773,0,1,11,26,5,0,11,False,146,0,375,0,3,5,0,0,0,0.0,0,0,0,0,0,0,11,53,60,0,0,11,0,0,1,0,0,0,0,0,1.0
SEA,TW2,X9iosUHyefe1DOMh2F5T9cOAiyOJKSrg0AbxERescqC1EpPGL0Dt769ZfQbfgOt22zDFxpt1XL_Vvw,k_eAp7lLjmYWXbDJ5MWtACbcSsl3gFWVP_0Ed_GEjVtxlBGKsTb125H4,TW2_101078605,1690814971289,1516,1690814971289,1690816488019,2023-07-31,CLASSIC,MATCHED_GAME,TW2,8,0,12058,14,103,Ahri,1893,1893,1893,12269,7,2,0,False,False,10632,MIDDLE,0,0,3,TOP,0,5,2,576,54234,14789,8984,0,0,1,0,0,0,13097,2378,12002,DUO,79,94,22,39,386,Player_326795,MIDDLE,96271,21830,22372,5165,141,43,1,28939,4661,1384,1,1,11,17,2,5,6,False,234,0,0,0,2,7,0,0,16,0.0,0,0,0,0,3,0,15,310,95,0,2,17,0,0,1,0,1,0,5,0,9.0
SEA,TW2,-neAcDvWgA0hd66nhEYt3eCh4jwgZ53UETTOYMS6s6bb7wHdTiazaQ7EHTl6VNoDe8AU29vkEi1aRQ,oeaHa_inMXUw6BburgivDfBIX04qaNSqmrWHPq-cVnIJ3B1Sj6kMIMeF,TW2_101078605,1690814971289,1516,1690814971289,1690816488019,2023-07-31,CLASSIC,MATCHED_GAME,TW2,7,0,10492,13,516,Ornn,2831,2831,2831,27108,11,2,0,False,False,7766,TOP,0,0,3,TOP,0,0,1,195,40774,7556,13881,0,0,1,0,0,0,36716,5465,12735,DUO,69,56,34,12,608,Player_87441,TOP,77491,13022,33798,859,138,337,1,0,0,7182,1,1,11,21,4,0,8,False,171,0,0,0,2,11,0,0,46,0.0,0,0,0,0,0,0,8,226,46,0,0,8,0,0,1,0,1,0,0,0,1.0
